customer_id,ages,genders,marital_status,no_of_childrens,education_Level,annual_income,number_of_accounts,total_credit_line
5602097,44,Male,1,1,1,70304.0,3,21091.199999999997
7308849,26,Female,0,3,1,62816.0,4,25126.4
2836068,26,Male,0,1,3,104416.0,2,20883.2
5652926,66,Female,1,0,3,121056.0,2,24211.2
1598842,54,Male,0,2,2,95264.0,3,28579.199999999997
9140704,39,Female,1,2,1,68224.0,4,27289.6
2565077,36,Female,1,0,1,66976.0,2,13395.2
3233087,21,Female,0,0,3,102336.0,1,10233.6
6013369,61,Male,1,3,0,56576.0,5,28288.0
4151626,40,Male,0,1,1,68640.0,2,13728.0
1415591,48,Male,0,2,1,71968.0,3,21590.4
9495506,56,Female,1,1,1,75296.0,3,22588.800000000003
3608185,41,Male,1,2,1,69056.0,4,27622.4
7480400,35,Male,0,3,1,66560.0,4,26624.0
6384228,50,Female,1,3,1,72800.0,5,36400.0
5864584,40,Female,1,1,3,110240.0,3,33072.0
6252822,66,Female,1,2,2,100256.0,4,40102.4
4515324,52,Male,0,1,0,52832.0,2,10566.4
3224330,54,Male,0,0,1,74464.0,1,7446.4
1067198,49,Male,0,1,1,72384.0,2,14476.8
6245368,24,Male,1,1,0,41184.0,3,12355.199999999999
6711393,70,Male,0,4,2,101920.0,5,50960.0
6472194,31,Female,0,1,1,64896.0,2,12979.2
9602869,80,Male,0,2,2,106080.0,3,31824.0
4517447,21,Female,1,2,1,60736.0,4,24294.4
1080625,65,Female,1,2,3,120640.0,4,48256.0
1019006,44,Male,1,3,2,91104.0,5,45552.0
9738369,63,Male,1,1,2,99008.0,3,29702.399999999998
2727019,53,Male,1,1,1,74048.0,3,22214.4
4817001,76,Male,1,1,1,83616.0,3,25084.800000000003
4606991,45,Male,0,3,1,70720.0,4,28288.0
5167372,45,Female,0,1,2,91520.0,2,18304.0
1709784,69,Male,0,3,1,80704.0,4,32281.6
1464890,80,Female,1,1,0,64480.0,3,19344.0
2972091,21,Female,0,0,1,60736.0,1,6073.6
8087297,75,Female,1,1,2,104000.0,3,31200.0
6998579,52,Male,0,3,1,73632.0,4,29452.8
4728645,76,Female,1,4,1,83616.0,6,50169.600000000006
4059917,45,Female,1,1,2,91520.0,3,27456.0
4131392,42,Female,0,1,2,90272.0,2,18054.4
2504033,41,Female,1,1,0,48256.0,3,14476.800000000001
8930481,48,Female,0,2,1,71968.0,3,21590.4
3533455,78,Male,1,0,2,105248.0,2,21049.6
8397140,72,Female,1,1,3,123552.0,3,37065.600000000006
2733241,70,Male,0,2,1,81120.0,3,24336.0
9968296,53,Male,0,3,1,74048.0,4,29619.2
5448283,30,Female,1,2,2,85280.0,4,34112.0
7124989,36,Male,0,2,2,87776.0,3,26332.800000000003
2061714,48,Male,0,2,3,113568.0,3,34070.399999999994
6563050,73,Female,1,2,3,123968.0,4,49587.2
3452323,63,Male,1,1,1,78208.0,3,23462.4
8407706,36,Female,1,1,1,66976.0,3,20092.800000000003
1186677,25,Male,1,3,0,41600.0,5,20800.0
3353516,53,Female,0,1,2,94848.0,2,18969.6
6645923,59,Male,0,0,2,97344.0,1,9734.4
5783351,30,Male,1,1,2,85280.0,3,25584.0
7679545,77,Male,1,1,0,63232.0,3,18969.6
2141467,32,Female,0,2,1,65312.0,3,19593.6
7156168,44,Female,0,2,2,91104.0,3,27331.199999999997
6325026,50,Female,1,1,2,93600.0,3,28080.0
8198188,29,Male,0,1,2,84864.0,2,16972.8
1713568,74,Male,1,1,2,103584.0,3,31075.199999999997
3885125,29,Female,1,2,3,105664.0,4,42265.6
7500837,35,Female,1,0,0,45760.0,2,9152.0
1672374,55,Female,0,2,1,74880.0,3,22464.0
1132227,74,Female,0,1,1,82784.0,2,16556.8
6498722,74,Female,0,4,1,82784.0,5,41392.0
4355475,27,Male,1,0,1,63232.0,2,12646.4
6526609,42,Male,0,2,1,69472.0,3,20841.6
9868867,59,Male,1,1,0,55744.0,3,16723.199999999997
4058002,37,Male,0,1,1,67392.0,2,13478.4
2828507,69,Male,1,3,1,80704.0,5,40352.0
4686793,28,Male,1,3,1,63648.0,5,31824.0
8692122,59,Male,0,1,1,76544.0,2,15308.8
4363714,59,Female,1,2,1,76544.0,4,30617.6
6688903,76,Female,1,4,2,104416.0,6,62649.600000000006
3735236,77,Female,1,4,1,84032.0,6,50419.200000000004
2896849,69,Female,0,2,1,80704.0,3,24211.199999999997
8508168,49,Male,0,4,1,72384.0,5,36192.0
5201001,65,Male,1,1,2,99840.0,3,29952.0
2174090,50,Female,0,1,1,72800.0,2,14560.0
6117412,30,Female,1,1,2,85280.0,3,25584.0
9226983,46,Female,0,2,1,71136.0,3,21340.800000000003
1736660,49,Female,1,3,1,72384.0,5,36192.0
1897017,78,Female,1,2,1,84448.0,4,33779.2
3850891,58,Male,0,2,3,117728.0,3,35318.399999999994
2217911,34,Male,1,1,2,86944.0,3,26083.199999999997
3629930,46,Female,1,2,1,71136.0,4,28454.4
6480747,69,Female,1,3,1,80704.0,5,40352.0
1503156,61,Female,0,3,1,77376.0,4,30950.4
9084667,64,Male,1,2,1,78624.0,4,31449.6
9918434,79,Female,1,1,1,84864.0,3,25459.199999999997
2671356,78,Male,1,3,2,105248.0,5,52624.0
2893529,34,Male,1,1,1,66144.0,3,19843.199999999997
5051648,52,Female,0,2,1,73632.0,3,22089.6
1289210,72,Male,1,2,2,102752.0,4,41100.8
3052930,32,Female,1,0,1,65312.0,2,13062.4
2271774,49,Male,0,1,1,72384.0,2,14476.8
5082252,33,Female,0,2,2,86528.0,3,25958.399999999998
9847958,27,Male,1,0,1,63232.0,2,12646.4
4030474,57,Male,1,1,1,75712.0,3,22713.6
7089583,36,Male,1,0,2,87776.0,2,17555.2
8394565,59,Female,1,2,1,76544.0,4,30617.6
6045901,67,Female,1,1,3,121472.0,3,36441.600000000006
4853449,61,Female,0,1,1,77376.0,2,15475.2
4587060,67,Male,0,2,2,100672.0,3,30201.600000000002
1314630,43,Female,0,0,2,90688.0,1,9068.8
3961289,75,Female,1,1,1,83200.0,3,24960.0
6675793,51,Male,0,1,1,73216.0,2,14643.2
1085429,40,Female,0,3,1,68640.0,4,27456.0
9504054,76,Female,1,2,1,83616.0,4,33446.4
3320115,43,Male,1,2,0,49088.0,4,19635.2
6693104,71,Male,1,0,2,102336.0,2,20467.2
8977358,31,Female,0,1,1,64896.0,2,12979.2
9456385,44,Male,0,4,1,70304.0,5,35152.0
1528121,40,Female,0,0,1,68640.0,1,6864.0
7771388,69,Female,1,4,1,80704.0,6,48422.399999999994
3753811,69,Male,1,2,0,59904.0,4,23961.6
7916255,44,Male,1,1,2,91104.0,3,27331.199999999997
3289543,66,Male,1,1,2,100256.0,3,30076.800000000003
5786138,57,Female,1,4,1,75712.0,6,45427.2
8902260,57,Female,1,1,0,54912.0,3,16473.6
9957177,59,Male,0,1,1,76544.0,2,15308.8
3149190,52,Female,0,2,3,115232.0,3,34569.600000000006
7060397,64,Female,0,3,0,57824.0,4,23129.6
9062873,69,Male,0,4,1,80704.0,5,40352.0
7739669,25,Female,1,1,3,104000.0,3,31200.0
2802536,73,Female,1,0,3,123968.0,2,24793.6
7810222,23,Female,0,2,2,82368.0,3,24710.399999999998
4564364,54,Female,1,2,2,95264.0,4,38105.6
9294023,45,Female,1,0,2,91520.0,2,18304.0
4016983,39,Male,1,2,1,68224.0,4,27289.6
3810789,39,Male,1,2,2,89024.0,4,35609.6
1190832,68,Male,1,3,2,101088.0,5,50544.0
8165149,75,Female,0,0,1,83200.0,1,8320.0
9374148,47,Female,0,4,0,50752.0,5,25376.0
8482131,51,Female,1,1,1,73216.0,3,21964.800000000003
9149828,58,Female,1,3,2,96928.0,5,48464.0
1952881,57,Female,0,1,2,96512.0,2,19302.4
4949549,47,Male,1,2,0,50752.0,4,20300.8
8572573,39,Male,0,0,1,68224.0,1,6822.4
7472203,38,Female,0,0,2,88608.0,1,8860.8
3779781,51,Female,0,2,2,94016.0,3,28204.800000000003
7586938,30,Male,1,1,1,64480.0,3,19344.0
8214690,32,Female,0,0,2,86112.0,1,8611.2
5211962,34,Female,0,1,1,66144.0,2,13228.8
2014017,28,Male,0,0,1,63648.0,1,6364.8
5153539,77,Male,1,0,0,63232.0,2,12646.4
5288086,37,Female,1,1,2,88192.0,3,26457.600000000002
6599608,66,Female,1,3,3,121056.0,5,60528.0
8900977,65,Male,1,3,1,79040.0,5,39520.0
7623823,38,Male,1,1,1,67808.0,3,20342.4
7837019,40,Female,1,1,1,68640.0,3,20592.0
5218151,29,Female,0,1,2,84864.0,2,16972.8
7420469,79,Female,0,0,2,105664.0,1,10566.4
9809751,28,Male,1,0,2,84448.0,2,16889.6
9659823,31,Male,1,2,1,64896.0,4,25958.4
6204405,59,Female,0,2,1,76544.0,3,22963.199999999997
7687794,53,Female,1,2,1,74048.0,4,29619.2
5967758,68,Male,0,3,1,80288.0,4,32115.2
9125774,24,Male,1,2,1,61984.0,4,24793.6
2217896,28,Female,0,3,1,63648.0,4,25459.2
4848120,55,Female,0,3,0,54080.0,4,21632.0
8777644,79,Male,0,4,0,64064.0,5,32032.0
4584769,73,Female,1,2,2,103168.0,4,41267.2
5722156,21,Male,1,1,0,39936.0,3,11980.8
3397515,62,Female,1,2,2,98592.0,4,39436.8
2265141,73,Male,0,1,0,61568.0,2,12313.6
4417300,27,Female,1,1,1,63232.0,3,18969.6
6781225,45,Male,0,1,2,91520.0,2,18304.0
2205181,43,Male,0,4,0,49088.0,5,24544.0
3981940,50,Male,0,1,1,72800.0,2,14560.0
8727867,55,Male,0,1,1,74880.0,2,14976.0
9505549,52,Male,0,1,3,115232.0,2,23046.4
4128025,34,Male,0,1,0,45344.0,2,9068.8
2414094,39,Male,0,0,0,47424.0,1,4742.4
4690752,47,Female,1,4,2,92352.0,6,55411.200000000004
6510978,41,Male,1,3,1,69056.0,5,34528.0
5966402,38,Female,1,3,1,67808.0,5,33904.0
1830063,40,Male,0,1,1,68640.0,2,13728.0
9314218,71,Male,1,2,1,81536.0,4,32614.4
4668875,25,Female,0,2,1,62400.0,3,18720.0
9470741,43,Female,1,1,1,69888.0,3,20966.4
7902518,71,Female,1,1,2,102336.0,3,30700.800000000003
3621491,45,Male,0,1,0,49920.0,2,9984.0
6091299,47,Female,0,4,1,71552.0,5,35776.0
3980246,38,Male,0,2,2,88608.0,3,26582.399999999998
7751022,62,Female,1,2,1,77792.0,4,31116.8
8371864,44,Male,0,3,3,111904.0,4,44761.6
3674397,78,Male,0,1,1,84448.0,2,16889.6
1163263,29,Female,0,1,1,64064.0,2,12812.8
2160017,42,Male,1,2,2,90272.0,4,36108.8
4071207,69,Male,0,3,2,101504.0,4,40601.6
7985404,55,Female,1,2,1,74880.0,4,29952.0
1251106,23,Male,0,2,3,103168.0,3,30950.399999999998
7046804,37,Male,1,3,2,88192.0,5,44096.0
1979500,26,Male,1,3,2,83616.0,5,41808.0
8512381,40,Male,1,1,1,68640.0,3,20592.0
4924836,51,Male,1,2,1,73216.0,4,29286.4
4719290,67,Male,1,0,1,79872.0,2,15974.4
9120845,21,Male,1,1,2,81536.0,3,24460.800000000003
8329572,48,Male,0,2,2,92768.0,3,27830.399999999998
1592651,65,Female,0,2,1,79040.0,3,23712.0
6097727,30,Female,0,0,3,106080.0,1,10608.0
5486361,51,Male,1,2,2,94016.0,4,37606.4
7842468,71,Female,1,0,1,81536.0,2,16307.2
9161153,53,Male,1,3,2,94848.0,5,47424.0
6185230,55,Male,1,3,1,74880.0,5,37440.0
1696095,76,Female,1,0,3,125216.0,2,25043.2
1802504,56,Female,1,1,2,96096.0,3,28828.800000000003
1978854,23,Male,0,1,2,82368.0,2,16473.6
4673580,40,Female,1,1,2,89440.0,3,26832.0
5219713,22,Male,0,2,1,61152.0,3,18345.6
7313718,50,Male,0,1,2,93600.0,2,18720.0
9563426,42,Male,1,2,2,90272.0,4,36108.8
4971176,79,Female,1,1,0,64064.0,3,19219.199999999997
2944245,54,Male,1,3,1,74464.0,5,37232.0
7269872,65,Female,1,3,1,79040.0,5,39520.0
7387122,57,Male,1,3,1,75712.0,5,37856.0
3669896,55,Female,0,2,1,74880.0,3,22464.0
1122777,28,Female,0,2,1,63648.0,3,19094.4
3339356,47,Female,0,1,2,92352.0,2,18470.4
9392417,41,Female,0,2,2,89856.0,3,26956.800000000003
8281582,65,Female,1,2,0,58240.0,4,23296.0
4406984,58,Male,1,1,2,96928.0,3,29078.399999999998
5413164,58,Male,0,1,1,76128.0,2,15225.6
6318007,72,Male,1,2,1,81952.0,4,32780.8
1601125,56,Male,1,2,1,75296.0,4,30118.4
3387593,37,Male,1,0,1,67392.0,2,13478.4
1950021,47,Male,1,4,1,71552.0,6,42931.2
3174082,25,Female,0,1,3,104000.0,2,20800.0
2789717,30,Female,0,1,1,64480.0,2,12896.0
6924254,39,Male,1,2,1,68224.0,4,27289.6
2110318,64,Female,0,1,1,78624.0,2,15724.8
5908691,45,Female,0,1,1,70720.0,2,14144.0
5417388,35,Male,0,1,0,45760.0,2,9152.0
5208880,32,Male,1,2,1,65312.0,4,26124.8
4998811,46,Male,1,0,1,71136.0,2,14227.2
1261767,66,Female,1,3,2,100256.0,5,50128.0
7495104,38,Female,1,2,2,88608.0,4,35443.2
1105677,55,Female,0,2,3,116480.0,3,34944.0
7129122,67,Male,1,1,2,100672.0,3,30201.600000000002
2844894,38,Female,0,0,1,67808.0,1,6780.8
9388643,21,Male,0,0,0,39936.0,1,3993.6
1681643,59,Female,0,4,2,97344.0,5,48672.0
1042528,36,Male,0,3,2,87776.0,4,35110.4
5163271,75,Male,0,2,1,83200.0,3,24960.0
3553340,28,Male,1,0,1,63648.0,2,12729.6
5856878,23,Male,0,3,0,40768.0,4,16307.2
5680793,28,Female,1,1,0,42848.0,3,12854.400000000001
1233244,80,Male,1,3,1,85280.0,5,42640.0
5502886,78,Female,1,4,1,84448.0,6,50668.799999999996
8532898,38,Male,1,0,1,67808.0,2,13561.6
5113006,21,Female,0,0,1,60736.0,1,6073.6
4048883,21,Male,1,0,2,81536.0,2,16307.2
1267043,38,Female,0,1,2,88608.0,2,17721.6
5722817,70,Male,0,1,1,81120.0,2,16224.0
5904255,49,Male,0,1,1,72384.0,2,14476.8
1405561,37,Female,0,1,1,67392.0,2,13478.4
8042672,46,Male,1,2,1,71136.0,4,28454.4
6959018,47,Female,1,2,2,92352.0,4,36940.8
1632646,69,Female,0,1,1,80704.0,2,16140.8
4982670,47,Female,1,1,1,71552.0,3,21465.6
5051291,64,Female,0,2,0,57824.0,3,17347.199999999997
4498039,49,Female,0,3,1,72384.0,4,28953.6
7776972,25,Female,0,1,1,62400.0,2,12480.0
1259162,44,Male,1,0,0,49504.0,2,9900.8
3683879,23,Male,0,0,2,82368.0,1,8236.8
2725253,52,Male,1,1,2,94432.0,3,28329.600000000002
6869805,79,Male,1,3,2,105664.0,5,52832.0
3987807,39,Female,0,3,2,89024.0,4,35609.6
8517469,38,Female,1,0,2,88608.0,2,17721.6
6048163,54,Female,1,4,1,74464.0,6,44678.399999999994
5910809,39,Female,1,3,1,68224.0,5,34112.0
9750933,40,Male,1,1,1,68640.0,3,20592.0
6048562,26,Male,1,1,1,62816.0,3,18844.800000000003
7868175,52,Male,0,1,1,73632.0,2,14726.4
2547130,69,Male,1,4,2,101504.0,6,60902.399999999994
9937908,33,Male,0,0,1,65728.0,1,6572.8
4471441,52,Male,1,0,1,73632.0,2,14726.4
3191808,25,Male,0,3,2,83200.0,4,33280.0
6325806,43,Female,0,1,1,69888.0,2,13977.6
7039513,77,Male,0,0,1,84032.0,1,8403.2
7812384,22,Female,1,0,1,61152.0,2,12230.4
5735892,57,Female,0,2,1,75712.0,3,22713.6
9934773,75,Female,0,2,1,83200.0,3,24960.0
1112007,25,Male,1,0,0,41600.0,2,8320.0
7566754,48,Female,0,2,1,71968.0,3,21590.4
4226488,28,Female,1,3,3,105248.0,5,52624.0
6718989,54,Female,0,2,1,74464.0,3,22339.199999999997
2964117,40,Male,1,2,1,68640.0,4,27456.0
9166482,34,Female,1,0,1,66144.0,2,13228.8
7783328,33,Female,1,2,1,65728.0,4,26291.2
7596718,40,Female,1,0,1,68640.0,2,13728.0
2031635,63,Male,1,2,1,78208.0,4,31283.2
6232636,77,Male,0,3,2,104832.0,4,41932.8
7343962,49,Female,1,1,2,93184.0,3,27955.199999999997
8210987,57,Male,1,1,1,75712.0,3,22713.6
9133763,60,Female,0,2,1,76960.0,3,23088.0
5255221,55,Female,0,3,1,74880.0,4,29952.0
9592544,28,Female,1,3,1,63648.0,5,31824.0
9352469,63,Male,1,0,3,119808.0,2,23961.6
9269512,50,Female,1,0,1,72800.0,2,14560.0
2536639,78,Female,1,0,2,105248.0,2,21049.6
5427962,71,Female,0,3,3,123136.0,4,49254.4
5575146,43,Male,0,1,1,69888.0,2,13977.6
2109486,75,Male,0,2,1,83200.0,3,24960.0
5588460,30,Male,0,2,1,64480.0,3,19344.0
8530662,47,Female,1,2,1,71552.0,4,28620.8
5315972,32,Male,1,0,3,106912.0,2,21382.4
1915962,64,Male,1,2,1,78624.0,4,31449.6
8580437,44,Male,1,2,1,70304.0,4,28121.6
4717510,30,Female,1,0,1,64480.0,2,12896.0
3419400,56,Male,1,3,1,75296.0,5,37648.0
1273791,51,Female,1,2,0,52416.0,4,20966.4
9008320,46,Male,0,2,3,112736.0,3,33820.8
2880016,30,Male,1,0,3,106080.0,2,21216.0
8070068,67,Male,1,3,2,100672.0,5,50336.0
4865603,56,Female,1,1,2,96096.0,3,28828.800000000003
4016386,25,Female,0,2,3,104000.0,3,31200.0
7836280,33,Female,0,1,1,65728.0,2,13145.6
7253855,22,Male,1,0,1,61152.0,2,12230.4
3798586,64,Female,0,1,3,120224.0,2,24044.8
6288334,76,Female,1,2,2,104416.0,4,41766.4
2573395,73,Male,0,1,1,82368.0,2,16473.6
2314483,35,Male,1,1,2,87360.0,3,26208.0
4716965,30,Female,0,2,1,64480.0,3,19344.0
9959361,23,Male,0,1,1,61568.0,2,12313.6
8685408,43,Female,0,0,2,90688.0,1,9068.8
4061901,75,Female,0,2,1,83200.0,3,24960.0
3298508,64,Female,0,2,1,78624.0,3,23587.199999999997
8430693,70,Female,1,3,1,81120.0,5,40560.0
1943437,70,Female,1,1,1,81120.0,3,24336.0
1167073,71,Female,0,1,2,102336.0,2,20467.2
3228930,25,Female,1,1,1,62400.0,3,18720.0
7940358,69,Female,0,2,2,101504.0,3,30451.199999999997
6767633,43,Female,1,3,2,90688.0,5,45344.0
4489227,73,Female,0,0,2,103168.0,1,10316.8
2356100,57,Male,0,3,1,75712.0,4,30284.8
2447430,46,Female,1,2,1,71136.0,4,28454.4
9989423,59,Male,1,2,1,76544.0,4,30617.6
4861435,23,Female,1,0,3,103168.0,2,20633.6
8889768,54,Female,1,3,2,95264.0,5,47632.0
3847351,58,Female,1,2,0,55328.0,4,22131.2
4738929,39,Female,0,1,0,47424.0,2,9484.8
8044966,77,Male,0,2,2,104832.0,3,31449.600000000002
4392824,65,Male,0,0,1,79040.0,1,7904.0
2474229,25,Female,0,0,1,62400.0,1,6240.0
7629776,32,Male,1,1,1,65312.0,3,19593.6
7440461,44,Female,1,1,2,91104.0,3,27331.199999999997
3025366,65,Female,1,1,1,79040.0,3,23712.0
3060672,21,Male,0,0,1,60736.0,1,6073.6
1142927,60,Female,0,3,2,97760.0,4,39104.0
7243624,48,Female,0,2,0,51168.0,3,15350.400000000001
4803522,49,Male,1,2,1,72384.0,4,28953.6
9965753,77,Male,0,1,0,63232.0,2,12646.4
8506789,41,Female,1,0,3,110656.0,2,22131.2
3384455,44,Female,1,2,2,91104.0,4,36441.6
7152882,79,Male,1,2,1,84864.0,4,33945.6
1043414,64,Female,1,0,3,120224.0,2,24044.8
6462381,58,Male,1,4,1,76128.0,6,45676.8
1899765,66,Male,0,1,2,100256.0,2,20051.2
1117777,39,Female,0,0,3,109824.0,1,10982.4
5757422,59,Female,0,4,1,76544.0,5,38272.0
5208352,43,Male,1,2,3,111488.0,4,44595.2
4031442,58,Male,0,3,1,76128.0,4,30451.2
2053598,29,Male,0,0,3,105664.0,1,10566.4
4950819,46,Female,0,1,0,50336.0,2,10067.2
3534576,22,Female,1,0,1,61152.0,2,12230.4
5280028,67,Female,0,3,1,79872.0,4,31948.8
2472677,72,Male,1,1,3,123552.0,3,37065.600000000006
8238798,75,Male,1,2,1,83200.0,4,33280.0
1786375,40,Female,0,0,1,68640.0,1,6864.0
7238231,20,Female,1,0,2,81120.0,2,16224.0
8840458,44,Female,0,2,2,91104.0,3,27331.199999999997
8400895,58,Female,1,3,1,76128.0,5,38064.0
6071575,27,Male,1,0,1,63232.0,2,12646.4
9801694,38,Male,1,1,1,67808.0,3,20342.4
5619257,47,Female,1,4,1,71552.0,6,42931.2
7154869,79,Male,0,3,1,84864.0,4,33945.6
7282476,32,Male,0,1,2,86112.0,2,17222.4
8186561,59,Female,0,2,3,118144.0,3,35443.2
6203111,57,Female,0,1,1,75712.0,2,15142.4
6156668,48,Male,1,3,1,71968.0,5,35984.0
6480903,63,Female,1,1,1,78208.0,3,23462.4
1063045,59,Female,1,2,0,55744.0,4,22297.6
2160791,77,Male,1,1,2,104832.0,3,31449.600000000002
6298937,49,Female,0,2,1,72384.0,3,21715.199999999997
6600538,21,Female,0,2,1,60736.0,3,18220.800000000003
7156615,72,Female,1,2,1,81952.0,4,32780.8
9258679,75,Female,1,2,3,124800.0,4,49920.0
7773189,24,Female,0,2,1,61984.0,3,18595.199999999997
6823888,45,Female,0,1,2,91520.0,2,18304.0
4778882,33,Female,1,0,2,86528.0,2,17305.6
9809604,57,Male,0,1,1,75712.0,2,15142.4
8361980,75,Female,1,2,3,124800.0,4,49920.0
5698520,72,Male,0,2,3,123552.0,3,37065.600000000006
5672101,65,Male,0,2,1,79040.0,3,23712.0
5927439,74,Male,0,0,1,82784.0,1,8278.4
9726238,48,Female,1,1,0,51168.0,3,15350.400000000001
2678319,54,Male,0,2,1,74464.0,3,22339.199999999997
4903743,53,Female,1,4,1,74048.0,6,44428.8
9330898,73,Female,0,1,3,123968.0,2,24793.6
2880452,65,Female,0,2,1,79040.0,3,23712.0
8787604,69,Male,1,3,2,101504.0,5,50752.0
2653294,74,Female,0,2,0,61984.0,3,18595.199999999997
9416002,39,Female,1,0,1,68224.0,2,13644.8
3109581,33,Male,1,0,2,86528.0,2,17305.6
4210082,76,Female,0,2,1,83616.0,3,25084.800000000003
8335235,35,Male,1,0,2,87360.0,2,17472.0
8901611,21,Male,1,1,0,39936.0,3,11980.8
4561101,62,Male,0,2,0,56992.0,3,17097.6
7389110,49,Female,1,2,1,72384.0,4,28953.6
4665630,70,Female,1,2,2,101920.0,4,40768.0
1479686,65,Male,1,2,0,58240.0,4,23296.0
4936473,64,Female,1,2,1,78624.0,4,31449.6
4482879,33,Male,0,0,1,65728.0,1,6572.8
6555250,73,Male,1,2,2,103168.0,4,41267.2
9474761,59,Male,0,4,2,97344.0,5,48672.0
4912035,28,Male,1,0,0,42848.0,2,8569.6
6777052,23,Male,1,0,1,61568.0,2,12313.6
2500461,30,Female,0,0,1,64480.0,1,6448.0
2548854,26,Female,1,1,2,83616.0,3,25084.800000000003
9677395,75,Female,1,1,1,83200.0,3,24960.0
2061000,76,Male,1,2,2,104416.0,4,41766.4
5219366,61,Male,0,1,0,56576.0,2,11315.2
4161916,23,Female,0,0,1,61568.0,1,6156.8
1637589,45,Male,0,4,1,70720.0,5,35360.0
1537186,79,Male,0,1,1,84864.0,2,16972.8
8131766,56,Female,0,1,1,75296.0,2,15059.2
6012336,55,Female,1,0,1,74880.0,2,14976.0
4064974,65,Female,0,3,1,79040.0,4,31616.0
9080837,63,Female,1,3,2,99008.0,5,49504.0
8512650,44,Female,1,1,2,91104.0,3,27331.199999999997
2855498,66,Male,1,1,2,100256.0,3,30076.800000000003
4890035,47,Female,0,2,2,92352.0,3,27705.600000000002
4155441,47,Female,0,0,3,113152.0,1,11315.2
1202972,39,Male,1,0,1,68224.0,2,13644.8
8434269,79,Female,1,3,2,105664.0,5,52832.0
2186736,23,Female,0,3,3,103168.0,4,41267.2
4032904,49,Male,0,1,1,72384.0,2,14476.8
4239238,64,Female,1,1,1,78624.0,3,23587.199999999997
8356591,27,Female,1,1,2,84032.0,3,25209.600000000002
4862062,43,Female,1,1,1,69888.0,3,20966.4
7520390,58,Male,0,2,1,76128.0,3,22838.4
4830306,27,Female,1,1,1,63232.0,3,18969.6
3102602,47,Male,0,2,1,71552.0,3,21465.6
1392316,79,Male,1,2,3,126464.0,4,50585.6
6408421,39,Male,0,3,2,89024.0,4,35609.6
2713217,58,Male,1,1,0,55328.0,3,16598.4
3179519,21,Male,1,0,1,60736.0,2,12147.2
3708489,69,Male,0,2,1,80704.0,3,24211.199999999997
9332180,27,Male,1,1,1,63232.0,3,18969.6
2231451,54,Male,1,3,2,95264.0,5,47632.0
7077549,62,Male,1,2,0,56992.0,4,22796.8
2179149,45,Female,1,1,2,91520.0,3,27456.0
4832000,67,Male,0,4,3,121472.0,5,60736.0
1079223,58,Female,1,2,1,76128.0,4,30451.2
2882368,67,Male,1,1,2,100672.0,3,30201.600000000002
1554326,23,Male,0,0,1,61568.0,1,6156.8
6588242,23,Female,0,3,0,40768.0,4,16307.2
6797555,43,Male,1,2,1,69888.0,4,27955.2
9421614,62,Male,1,4,1,77792.0,6,46675.2
6409273,33,Male,1,1,2,86528.0,3,25958.399999999998
9745792,69,Male,0,2,2,101504.0,3,30451.199999999997
4400639,27,Female,0,1,2,84032.0,2,16806.4
9992751,32,Male,0,2,1,65312.0,3,19593.6
8781638,78,Male,1,2,0,63648.0,4,25459.2
1050971,32,Male,0,1,2,86112.0,2,17222.4
5700851,48,Male,0,2,1,71968.0,3,21590.4
5304864,56,Female,1,2,0,54496.0,4,21798.4
2549897,21,Male,1,0,1,60736.0,2,12147.2
3628520,76,Male,1,0,1,83616.0,2,16723.2
5244687,79,Female,1,3,1,84864.0,5,42432.0
8626748,78,Female,1,0,1,84448.0,2,16889.6
5343764,73,Male,1,3,1,82368.0,5,41184.0
4330075,57,Male,1,1,2,96512.0,3,28953.600000000002
1808465,21,Male,0,2,1,60736.0,3,18220.800000000003
1517557,53,Male,1,1,2,94848.0,3,28454.399999999998
6910306,35,Male,1,0,1,66560.0,2,13312.0
3433101,27,Female,1,0,1,63232.0,2,12646.4
6625147,45,Male,0,0,3,112320.0,1,11232.0
7418780,68,Male,1,1,2,101088.0,3,30326.399999999998
8854516,71,Male,1,2,1,81536.0,4,32614.4
3223501,60,Female,0,1,3,118560.0,2,23712.0
6732700,50,Female,0,2,3,114400.0,3,34320.0
1422307,57,Female,1,0,2,96512.0,2,19302.4
3474821,52,Female,0,3,2,94432.0,4,37772.8
5001542,67,Female,1,3,1,79872.0,5,39936.0
2357852,30,Male,0,0,3,106080.0,1,10608.0
5624184,52,Male,0,2,1,73632.0,3,22089.6
5606280,34,Female,1,1,3,107744.0,3,32323.199999999997
1474699,22,Male,1,3,1,61152.0,5,30576.0
9607884,59,Male,1,2,0,55744.0,4,22297.6
2551665,49,Female,0,3,2,93184.0,4,37273.6
7443489,39,Male,1,0,1,68224.0,2,13644.8
9263966,67,Male,1,1,1,79872.0,3,23961.6
4932465,41,Female,1,2,1,69056.0,4,27622.4
7717358,23,Female,0,1,0,40768.0,2,8153.6
7152376,29,Female,1,0,1,64064.0,2,12812.8
2371552,51,Male,1,2,1,73216.0,4,29286.4
9487871,31,Female,1,2,1,64896.0,4,25958.4
1003506,79,Female,1,1,2,105664.0,3,31699.199999999997
7308745,43,Female,1,1,0,49088.0,3,14726.400000000001
4000868,37,Male,1,0,1,67392.0,2,13478.4
8690346,80,Female,1,2,1,85280.0,4,34112.0
